user_id,item_id,behavior_type,user_geohash,item_category,time,date
100000015,200000014,2,geo699,5000,2014120306,2014-12-03
100000015,200000007,1,geo377,3000,2014120301,2014-12-03
100000015,200000007,2,geo547,3000,2014120318,2014-12-03
100000016,200000024,1,geo976,5000,2014120303,2014-12-03
100000016,200000002,1,geo389,3000,2014120322,2014-12-03
100000016,200000002,2,geo236,3000,2014120320,2014-12-03
100000016,200000025,1,geo485,1000,2014120300,2014-12-03
100000016,200000025,3,geo707,1000,2014120316,2014-12-03
100000017,200000011,1,geo620,2000,2014120322,2014-12-03
100000017,200000010,1,geo886,1000,2014120306,2014-12-03
100000017,200000010,2,geo472,1000,2014120304,2014-12-03
100000017,200000008,1,geo172,4000,2014120316,2014-12-03
100000017,200000014,1,geo167,5000,2014120300,2014-12-03
100000017,200000028,1,geo906,4000,2014120304,2014-12-03
100000018,200000029,1,geo159,5000,2014120308,2014-12-03
100000019,200000010,1,geo876,1000,2014120308,2014-12-03
100000019,200000012,1,geo329,3000,2014120319,2014-12-03
100000019,200000029,1,geo372,5000,2014120305,2014-12-03
100000019,200000022,1,geo233,3000,2014120313,2014-12-03
100000019,200000019,1,geo551,5000,2014120308,2014-12-03
100000019,200000019,2,geo475,5000,2014120307,2014-12-03
100000019,200000019,3,geo395,5000,2014120307,2014-12-03
100000019,200000025,1,geo710,1000,2014120314,2014-12-03
100000019,200000003,1,geo809,4000,2014120315,2014-12-03
100000019,200000003,2,geo480,4000,2014120307,2014-12-03
100000020,200000007,1,geo205,3000,2014120323,2014-12-03
100000020,200000007,3,geo188,3000,2014120314,2014-12-03
100000020,200000008,1,geo450,4000,2014120312,2014-12-03
100000020,200000023,1,geo192,4000,2014120322,2014-12-03
100000020,200000011,1,geo475,2000,2014120323,2014-12-03
100000020,200000011,3,geo598,2000,2014120309,2014-12-03
100000021,200000010,1,geo509,1000,2014120301,2014-12-03
100000021,200000018,1,geo824,4000,2014120317,2014-12-03
100000021,200000011,1,geo405,2000,2014120303,2014-12-03
100000021,200000011,2,geo217,2000,2014120310,2014-12-03
100000021,200000020,1,geo245,1000,2014120307,2014-12-03
100000021,200000020,2,geo467,1000,2014120318,2014-12-03
100000022,200000009,1,geo271,5000,2014120311,2014-12-03
100000022,200000025,1,geo891,1000,2014120321,2014-12-03
100000023,200000003,1,geo689,4000,2014120316,2014-12-03
100000023,200000003,2,geo117,4000,2014120317,2014-12-03
100000023,200000021,1,geo351,2000,2014120307,2014-12-03
100000023,200000021,2,geo850,2000,2014120319,2014-12-03
100000023,200000014,1,geo381,5000,2014120318,2014-12-03
100000023,200000004,1,geo739,5000,2014120321,2014-12-03
100000023,200000009,1,geo597,5000,2014120309,2014-12-03
100000023,200000009,3,geo906,5000,2014120323,2014-12-03
100000024,200000018,1,geo598,4000,2014120308,2014-12-03
100000024,200000003,1,geo783,4000,2014120304,2014-12-03
100000024,200000003,2,geo930,4000,2014120305,2014-12-03
100000024,200000007,1,geo490,3000,2014120306,2014-12-03
100000024,200000007,2,geo796,3000,2014120320,2014-12-03
100000024,200000007,4,geo261,3000,2014120310,2014-12-03
100000024,200000022,1,geo300,3000,2014120310,2014-12-03
100000024,200000022,2,geo615,3000,2014120306,2014-12-03
100000024,200000022,3,geo305,3000,2014120315,2014-12-03
100000024,200000020,1,geo259,1000,2014120319,2014-12-03
100000024,200000004,1,geo495,5000,2014120309,2014-12-03
100000024,200000004,3,geo266,5000,2014120300,2014-12-03
100000025,200000029,1,geo436,5000,2014120305,2014-12-03
100000025,200000014,1,geo375,5000,2014120321,2014-12-03
100000025,200000014,2,geo281,5000,2014120313,2014-12-03
100000025,200000006,1,geo598,2000,2014120315,2014-12-03
100000025,200000004,1,geo630,5000,2014120302,2014-12-03
100000025,200000022,1,geo104,3000,2014120318,2014-12-03
100000026,200000028,1,geo292,4000,2014120306,2014-12-03
100000026,200000028,3,geo858,4000,2014120301,2014-12-03
100000026,200000013,1,geo675,4000,2014120300,2014-12-03
100000026,200000009,1,geo873,5000,2014120323,2014-12-03
100000026,200000009,2,geo538,5000,2014120313,2014-12-03
100000026,200000006,1,geo825,2000,2014120318,2014-12-03
100000026,200000006,2,geo760,2000,2014120300,2014-12-03
100000026,200000011,1,geo784,2000,2014120300,2014-12-03
100000026,200000011,3,geo420,2000,2014120319,2014-12-03
100000026,200000002,1,geo557,3000,2014120316,2014-12-03
100000026,200000004,1,geo642,5000,2014120312,2014-12-03
100000026,200000004,2,geo727,5000,2014120303,2014-12-03
100000027,200000015,1,geo871,1000,2014120318,2014-12-03
100000027,200000015,4,geo538,1000,2014120306,2014-12-03
100000027,200000006,1,geo795,2000,2014120304,2014-12-03
100000027,200000006,2,geo588,2000,2014120309,2014-12-03
100000027,200000007,1,geo840,3000,2014120317,2014-12-03
100000027,200000022,1,geo359,3000,2014120321,2014-12-03
100000027,200000003,1,geo862,4000,2014120303,2014-12-03
100000027,200000029,1,geo277,5000,2014120301,2014-12-03
100000027,200000029,2,geo427,5000,2014120307,2014-12-03
100000027,200000029,3,geo341,5000,2014120309,2014-12-03
100000028,200000004,1,geo681,5000,2014120300,2014-12-03
100000028,200000028,1,geo384,4000,2014120315,2014-12-03
100000028,200000001,1,geo472,2000,2014120323,2014-12-03
100000028,200000001,2,geo436,2000,2014120312,2014-12-03
100000028,200000021,1,geo722,2000,2014120300,2014-12-03
100000028,200000021,2,geo790,2000,2014120314,2014-12-03
100000028,200000024,1,geo169,5000,2014120303,2014-12-03
100000028,200000008,1,geo600,4000,2014120321,2014-12-03
100000028,200000008,4,geo888,4000,2014120302,2014-12-03
100000029,200000020,1,geo450,1000,2014120322,2014-12-03
100000029,200000009,1,geo439,5000,2014120301,2014-12-03
100000029,200000015,1,geo457,1000,2014120318,2014-12-03
100000029,200000015,2,geo796,1000,2014120316,2014-12-03
100000029,200000006,1,geo437,2000,2014120303,2014-12-03
100000029,200000006,2,geo428,2000,2014120322,2014-12-03
100000029,200000024,1,geo497,5000,2014120323,2014-12-03
100000029,200000024,3,geo296,5000,2014120305,2014-12-03
100000029,200000028,1,geo209,4000,2014120311,2014-12-03
100000029,200000028,2,geo177,4000,2014120322,2014-12-03
100000029,200000019,1,geo925,5000,2014120308,2014-12-03
100000029,200000019,4,geo433,5000,2014120301,2014-12-03
100000030,200000017,1,geo883,3000,2014120303,2014-12-03
100000030,200000018,1,geo819,4000,2014120301,2014-12-03
100000030,200000014,1,geo454,5000,2014120315,2014-12-03
100000030,200000013,1,geo656,4000,2014120311,2014-12-03
100000030,200000025,1,geo715,1000,2014120321,2014-12-03
100000030,200000000,1,geo367,1000,2014120315,2014-12-03
100000030,200000000,2,geo889,1000,2014120321,2014-12-03
100000030,200000000,4,geo693,1000,2014120302,2014-12-03
100000030,200000021,1,geo473,2000,2014120315,2014-12-03
100000030,200000021,3,geo887,2000,2014120305,2014-12-03
100000031,200000017,1,geo862,3000,2014120310,2014-12-03
100000031,200000026,1,geo328,2000,2014120303,2014-12-03
100000031,200000026,2,geo604,2000,2014120321,2014-12-03
100000031,200000026,3,geo244,2000,2014120318,2014-12-03
100000031,200000001,1,geo989,2000,2014120310,2014-12-03
100000031,200000001,2,geo112,2000,2014120313,2014-12-03
100000031,200000005,1,geo930,1000,2014120308,2014-12-03
100000031,200000003,1,geo478,4000,2014120306,2014-12-03
100000031,200000003,4,geo690,4000,2014120302,2014-12-03
100000031,200000021,1,geo183,2000,2014120319,2014-12-03
100000032,200000019,1,geo107,5000,2014120301,2014-12-03
100000032,200000021,1,geo865,2000,2014120300,2014-12-03
100000032,200000021,3,geo397,2000,2014120315,2014-12-03
100000032,200000028,1,geo738,4000,2014120311,2014-12-03
100000032,200000028,2,geo798,4000,2014120307,2014-12-03
100000032,200000028,4,geo940,4000,2014120304,2014-12-03
100000032,200000018,1,geo314,4000,2014120316,2014-12-03
100000032,200000000,1,geo847,1000,2014120309,2014-12-03
100000032,200000023,1,geo388,4000,2014120309,2014-12-03
100000032,200000023,2,geo369,4000,2014120310,2014-12-03
100000032,200000013,1,geo173,4000,2014120318,2014-12-03
100000032,200000013,2,geo773,4000,2014120316,2014-12-03
100000032,200000013,4,geo881,4000,2014120321,2014-12-03
100000033,200000029,1,geo760,5000,2014120303,2014-12-03
100000033,200000029,4,geo297,5000,2014120315,2014-12-03
100000033,200000009,1,geo994,5000,2014120323,2014-12-03
100000033,200000009,2,geo340,5000,2014120313,2014-12-03
100000034,200000007,1,geo122,3000,2014120320,2014-12-03
100000034,200000007,3,geo335,3000,2014120304,2014-12-03
100000035,200000018,1,geo928,4000,2014120317,2014-12-03
100000035,200000018,2,geo163,4000,2014120319,2014-12-03
100000035,200000015,1,geo572,1000,2014120303,2014-12-03
100000035,200000005,1,geo137,1000,2014120312,2014-12-03
100000035,200000022,1,geo366,3000,2014120314,2014-12-03
100000035,200000022,2,geo510,3000,2014120301,2014-12-03
100000035,200000007,1,geo900,3000,2014120320,2014-12-03
100000035,200000006,1,geo810,2000,2014120300,2014-12-03
100000036,200000019,1,geo330,5000,2014120313,2014-12-03
100000036,200000021,1,geo596,2000,2014120323,2014-12-03
100000036,200000021,2,geo904,2000,2014120323,2014-12-03
100000036,200000009,1,geo717,5000,2014120312,2014-12-03
100000036,200000005,1,geo232,1000,2014120318,2014-12-03
100000036,200000005,3,geo908,1000,2014120306,2014-12-03
100000036,200000007,1,geo919,3000,2014120319,2014-12-03
100000037,200000012,1,geo626,3000,2014120318,2014-12-03
100000037,200000012,2,geo480,3000,2014120322,2014-12-03
100000037,200000012,3,geo128,3000,2014120306,2014-12-03
100000037,200000012,4,geo582,3000,2014120321,2014-12-03
100000037,200000002,1,geo657,3000,2014120302,2014-12-03
100000037,200000018,1,geo143,4000,2014120315,2014-12-03
100000037,200000024,1,geo299,5000,2014120316,2014-12-03
100000037,200000024,2,geo140,5000,2014120320,2014-12-03
100000037,200000021,1,geo466,2000,2014120309,2014-12-03
100000037,200000019,1,geo887,5000,2014120302,2014-12-03
100000037,200000015,1,geo447,1000,2014120305,2014-12-03
100000038,200000025,1,geo698,1000,2014120300,2014-12-03
100000038,200000025,2,geo351,1000,2014120310,2014-12-03
100000038,200000004,1,geo681,5000,2014120300,2014-12-03
100000038,200000004,3,geo378,5000,2014120323,2014-12-03
100000038,200000007,1,geo745,3000,2014120322,2014-12-03
100000039,200000002,1,geo951,3000,2014120311,2014-12-03
100000039,200000004,1,geo417,5000,2014120311,2014-12-03
100000039,200000007,1,geo260,3000,2014120323,2014-12-03
100000039,200000007,2,geo601,3000,2014120305,2014-12-03
100000039,200000007,4,geo677,3000,2014120315,2014-12-03
100000039,200000001,1,geo321,2000,2014120317,2014-12-03
100000039,200000001,4,geo385,2000,2014120314,2014-12-03
100000040,200000024,1,geo293,5000,2014120312,2014-12-03
100000041,200000026,1,geo947,2000,2014120313,2014-12-03
100000041,200000021,1,geo432,2000,2014120309,2014-12-03
100000042,200000025,1,geo651,1000,2014120303,2014-12-03
100000042,200000026,1,geo686,2000,2014120306,2014-12-03
100000042,200000016,1,geo861,2000,2014120304,2014-12-03
100000042,200000017,1,geo967,3000,2014120301,2014-12-03
100000043,200000025,1,geo596,1000,2014120311,2014-12-03
100000043,200000004,1,geo690,5000,2014120316,2014-12-03
100000043,200000010,1,geo631,1000,2014120321,2014-12-03
100000043,200000010,2,geo841,1000,2014120305,2014-12-03
100000043,200000002,1,geo901,3000,2014120306,2014-12-03
100000043,200000011,1,geo590,2000,2014120308,2014-12-03
100000043,200000011,2,geo151,2000,2014120317,2014-12-03
100000043,200000011,3,geo927,2000,2014120316,2014-12-03
100000044,200000026,1,geo577,2000,2014120319,2014-12-03
100000044,200000002,1,geo968,3000,2014120319,2014-12-03
100000044,200000002,4,geo591,3000,2014120310,2014-12-03
100000044,200000008,1,geo391,4000,2014120307,2014-12-03
100000044,200000008,2,geo449,4000,2014120318,2014-12-03
100000044,200000008,3,geo342,4000,2014120305,2014-12-03
100000044,200000000,1,geo228,1000,2014120302,2014-12-03
100000044,200000000,3,geo799,1000,2014120313,2014-12-03
100000044,200000013,1,geo874,4000,2014120304,2014-12-03
100000044,200000013,2,geo499,4000,2014120313,2014-12-03
100000045,200000014,1,geo196,5000,2014120309,2014-12-03
100000045,200000011,1,geo980,2000,2014120304,2014-12-03
100000045,200000011,4,geo235,2000,2014120308,2014-12-03
100000046,200000005,1,geo318,1000,2014120305,2014-12-03
100000046,200000005,2,geo377,1000,2014120321,2014-12-03
100000046,200000000,1,geo788,1000,2014120305,2014-12-03
100000046,200000018,1,geo311,4000,2014120323,2014-12-03
100000046,200000012,1,geo435,3000,2014120303,2014-12-03
100000046,200000026,1,geo874,2000,2014120320,2014-12-03
100000046,200000026,2,geo266,2000,2014120309,2014-12-03
100000046,200000019,1,geo889,5000,2014120319,2014-12-03
100000046,200000019,2,geo642,5000,2014120310,2014-12-03
100000047,200000000,1,geo337,1000,2014120304,2014-12-03
100000047,200000004,1,geo306,5000,2014120301,2014-12-03
100000047,200000004,3,geo895,5000,2014120301,2014-12-03
100000047,200000009,1,geo761,5000,2014120306,2014-12-03
100000047,200000010,1,geo676,1000,2014120300,2014-12-03
100000048,200000026,1,geo559,2000,2014120314,2014-12-03
100000048,200000026,3,geo632,2000,2014120302,2014-12-03
100000048,200000020,1,geo976,1000,2014120316,2014-12-03
100000048,200000020,3,geo673,1000,2014120312,2014-12-03
100000048,200000020,4,geo881,1000,2014120310,2014-12-03
100000048,200000004,1,geo630,5000,2014120322,2014-12-03
100000048,200000004,2,geo472,5000,2014120311,2014-12-03
100000048,200000004,3,geo981,5000,2014120306,2014-12-03
100000049,200000027,1,geo757,3000,2014120304,2014-12-03
100000049,200000028,1,geo108,4000,2014120310,2014-12-03
100000000,200000005,1,geo864,1000,2014120416,2014-12-04
100000000,200000005,3,geo296,1000,2014120404,2014-12-04
100000000,200000013,1,geo355,4000,2014120401,2014-12-04
100000000,200000013,2,geo305,4000,2014120408,2014-12-04
100000000,200000014,1,geo680,5000,2014120413,2014-12-04
100000000,200000015,1,geo885,1000,2014120412,2014-12-04
100000000,200000015,3,geo119,1000,2014120401,2014-12-04
100000001,200000012,1,geo771,3000,2014120417,2014-12-04
100000001,200000022,1,geo934,3000,2014120415,2014-12-04
100000001,200000022,3,geo899,3000,2014120416,2014-12-04
100000001,200000027,1,geo205,3000,2014120416,2014-12-04
100000001,200000027,3,geo424,3000,2014120419,2014-12-04
100000001,200000002,1,geo828,3000,2014120407,2014-12-04
100000001,200000002,3,geo362,3000,2014120422,2014-12-04
100000001,200000002,4,geo781,3000,2014120404,2014-12-04
100000001,200000026,1,geo269,2000,2014120421,2014-12-04
100000002,200000018,1,geo638,4000,2014120417,2014-12-04
100000002,200000018,2,geo277,4000,2014120419,2014-12-04
100000002,200000027,1,geo922,3000,2014120419,2014-12-04
100000002,200000007,1,geo105,3000,2014120402,2014-12-04
100000002,200000006,1,geo730,2000,2014120408,2014-12-04
100000003,200000000,1,geo106,1000,2014120401,2014-12-04
100000003,200000000,2,geo276,1000,2014120414,2014-12-04
100000003,200000005,1,geo369,1000,2014120422,2014-12-04
100000003,200000005,2,geo771,1000,2014120416,2014-12-04
100000004,200000014,1,geo846,5000,2014120422,2014-12-04
100000004,200000021,1,geo505,2000,2014120423,2014-12-04
100000004,200000021,2,geo712,2000,2014120419,2014-12-04
100000004,200000008,1,geo445,4000,2014120411,2014-12-04
100000004,200000008,2,geo436,4000,2014120413,2014-12-04
100000004,200000017,1,geo785,3000,2014120403,2014-12-04
100000004,200000017,2,geo855,3000,2014120407,2014-12-04
100000004,200000017,3,geo683,3000,2014120412,2014-12-04
100000005,200000026,1,geo387,2000,2014120422,2014-12-04
100000005,200000026,3,geo653,2000,2014120408,2014-12-04
100000005,200000007,1,geo433,3000,2014120407,2014-12-04
100000005,200000010,1,geo900,1000,2014120410,2014-12-04
100000005,200000024,1,geo171,5000,2014120419,2014-12-04
100000005,200000029,1,geo870,5000,2014120418,2014-12-04
100000005,200000029,2,geo394,5000,2014120408,2014-12-04
100000005,200000008,1,geo709,4000,2014120415,2014-12-04
100000005,200000008,2,geo793,4000,2014120415,2014-12-04
100000005,200000021,1,geo257,2000,2014120422,2014-12-04
100000005,200000021,3,geo424,2000,2014120415,2014-12-04
100000006,200000016,1,geo626,2000,2014120406,2014-12-04
100000006,200000016,3,geo913,2000,2014120416,2014-12-04
100000006,200000008,1,geo358,4000,2014120402,2014-12-04
100000006,200000008,2,geo424,4000,2014120410,2014-12-04
100000006,200000006,1,geo150,2000,2014120422,2014-12-04
100000006,200000011,1,geo785,2000,2014120407,2014-12-04
100000006,200000011,4,geo471,2000,2014120416,2014-12-04
100000007,200000029,1,geo317,5000,2014120408,2014-12-04
100000007,200000013,1,geo195,4000,2014120416,2014-12-04
100000007,200000013,2,geo217,4000,2014120423,2014-12-04
100000007,200000013,3,geo543,4000,2014120403,2014-12-04
100000007,200000001,1,geo721,2000,2014120417,2014-12-04
100000007,200000023,1,geo711,4000,2014120409,2014-12-04
100000007,200000023,2,geo828,4000,2014120420,2014-12-04
100000007,200000006,1,geo731,2000,2014120423,2014-12-04
100000007,200000020,1,geo975,1000,2014120420,2014-12-04
100000007,200000009,1,geo416,5000,2014120405,2014-12-04
100000008,200000020,1,geo534,1000,2014120412,2014-12-04
100000008,200000020,4,geo347,1000,2014120400,2014-12-04
100000008,200000016,1,geo953,2000,2014120414,2014-12-04
100000008,200000012,1,geo266,3000,2014120416,2014-12-04
100000008,200000012,2,geo660,3000,2014120415,2014-12-04
100000008,200000000,1,geo378,1000,2014120420,2014-12-04
100000008,200000018,1,geo587,4000,2014120410,2014-12-04
100000008,200000023,1,geo326,4000,2014120416,2014-12-04
100000009,200000012,1,geo791,3000,2014120419,2014-12-04
100000010,200000016,1,geo580,2000,2014120404,2014-12-04
100000010,200000016,2,geo333,2000,2014120421,2014-12-04
100000010,200000023,1,geo219,4000,2014120419,2014-12-04
100000011,200000007,1,geo488,3000,2014120421,2014-12-04
100000011,200000007,4,geo612,3000,2014120404,2014-12-04
100000011,200000024,1,geo543,5000,2014120416,2014-12-04
100000011,200000029,1,geo800,5000,2014120403,2014-12-04
100000011,200000004,1,geo620,5000,2014120415,2014-12-04
100000011,200000004,2,geo482,5000,2014120421,2014-12-04
100000011,200000004,3,geo357,5000,2014120421,2014-12-04
100000011,200000028,1,geo166,4000,2014120414,2014-12-04
100000011,200000028,2,geo798,4000,2014120408,2014-12-04
100000011,200000021,1,geo376,2000,2014120414,2014-12-04
100000012,200000019,1,geo706,5000,2014120416,2014-12-04
100000012,200000019,2,geo307,5000,2014120401,2014-12-04
100000012,200000022,1,geo492,3000,2014120422,2014-12-04
100000012,200000003,1,geo449,4000,2014120421,2014-12-04
100000012,200000003,2,geo821,4000,2014120406,2014-12-04
100000012,200000003,3,geo355,4000,2014120420,2014-12-04
100000012,200000013,1,geo776,4000,2014120423,2014-12-04
100000012,200000013,3,geo694,4000,2014120411,2014-12-04
100000012,200000013,4,geo179,4000,2014120412,2014-12-04
100000012,200000027,1,geo337,3000,2014120411,2014-12-04
100000013,200000029,1,geo466,5000,2014120415,2014-12-04
100000013,200000029,2,geo403,5000,2014120423,2014-12-04
100000013,200000029,4,geo266,5000,2014120408,2014-12-04
100000013,200000024,1,geo304,5000,2014120411,2014-12-04
100000013,200000024,4,geo270,5000,2014120402,2014-12-04
100000014,200000023,1,geo182,4000,2014120407,2014-12-04
100000014,200000025,1,geo813,1000,2014120422,2014-12-04
100000015,200000029,1,geo957,5000,2014120406,2014-12-04
100000016,200000009,1,geo927,5000,2014120416,2014-12-04
100000016,200000009,3,geo667,5000,2014120401,2014-12-04
100000016,200000027,1,geo341,3000,2014120405,2014-12-04
100000016,200000013,1,geo822,4000,2014120404,2014-12-04
100000016,200000013,3,geo484,4000,2014120419,2014-12-04
100000016,200000008,1,geo525,4000,2014120411,2014-12-04
100000016,200000026,1,geo656,2000,2014120423,2014-12-04
100000016,200000011,1,geo722,2000,2014120409,2014-12-04
100000016,200000011,3,geo667,2000,2014120413,2014-12-04
100000016,200000011,4,geo960,2000,2014120411,2014-12-04
100000016,200000018,1,geo959,4000,2014120413,2014-12-04
100000017,200000016,1,geo668,2000,2014120423,2014-12-04
100000017,200000000,1,geo274,1000,2014120410,2014-12-04
100000017,200000000,2,geo742,1000,2014120404,2014-12-04
100000017,200000029,1,geo449,5000,2014120413,2014-12-04
100000018,200000022,1,geo521,3000,2014120409,2014-12-04
100000018,200000028,1,geo556,4000,2014120406,2014-12-04
100000018,200000028,2,geo601,4000,2014120402,2014-12-04
100000018,200000017,1,geo780,3000,2014120418,2014-12-04
100000018,200000015,1,geo867,1000,2014120423,2014-12-04
100000018,200000026,1,geo348,2000,2014120423,2014-12-04
100000018,200000013,1,geo904,4000,2014120423,2014-12-04
100000018,200000006,1,geo115,2000,2014120416,2014-12-04
100000018,200000006,2,geo440,2000,2014120400,2014-12-04
100000018,200000006,4,geo897,2000,2014120400,2014-12-04
100000019,200000003,1,geo644,4000,2014120405,2014-12-04
100000019,200000003,3,geo645,4000,2014120417,2014-12-04
100000019,200000016,1,geo669,2000,2014120418,2014-12-04
100000019,200000016,4,geo224,2000,2014120401,2014-12-04
100000019,200000017,1,geo648,3000,2014120407,2014-12-04
100000019,200000017,2,geo819,3000,2014120409,2014-12-04
100000019,200000017,3,geo667,3000,2014120401,2014-12-04
100000019,200000020,1,geo291,1000,2014120403,2014-12-04
100000020,200000022,1,geo450,3000,2014120402,2014-12-04
100000020,200000008,1,geo633,4000,2014120423,2014-12-04
100000020,200000008,2,geo769,4000,2014120402,2014-12-04
100000021,200000009,1,geo842,5000,2014120422,2014-12-04
100000021,200000025,1,geo820,1000,2014120414,2014-12-04
100000021,200000002,1,geo767,3000,2014120405,2014-12-04
100000021,200000002,2,geo290,3000,2014120415,2014-12-04
100000022,200000024,1,geo715,5000,2014120414,2014-12-04
100000022,200000024,3,geo815,5000,2014120415,2014-12-04
100000022,200000013,1,geo808,4000,2014120406,2014-12-04
100000023,200000021,1,geo875,2000,2014120408,2014-12-04
100000023,200000025,1,geo404,1000,2014120420,2014-12-04
100000023,200000000,1,geo196,1000,2014120421,2014-12-04
100000023,200000005,1,geo353,1000,2014120406,2014-12-04
100000023,200000005,2,geo928,1000,2014120406,2014-12-04
100000023,200000008,1,geo126,4000,2014120412,2014-12-04
100000023,200000026,1,geo264,2000,2014120404,2014-12-04
100000023,200000009,1,geo909,5000,2014120401,2014-12-04
100000024,200000009,1,geo244,5000,2014120410,2014-12-04
100000024,200000029,1,geo159,5000,2014120415,2014-12-04
100000024,200000016,1,geo491,2000,2014120400,2014-12-04
100000025,200000016,1,geo777,2000,2014120409,2014-12-04
100000025,200000002,1,geo248,3000,2014120410,2014-12-04
100000025,200000007,1,geo800,3000,2014120409,2014-12-04
100000025,200000010,1,geo324,1000,2014120403,2014-12-04
100000025,200000015,1,geo334,1000,2014120404,2014-12-04
100000026,200000003,1,geo711,4000,2014120401,2014-12-04
100000026,200000022,1,geo640,3000,2014120407,2014-12-04
100000026,200000022,2,geo805,3000,2014120405,2014-12-04
100000027,200000004,1,geo895,5000,2014120403,2014-12-04
100000027,200000012,1,geo583,3000,2014120410,2014-12-04
100000027,200000016,1,geo812,2000,2014120406,2014-12-04
100000027,200000016,2,geo895,2000,2014120407,2014-12-04
100000027,200000009,1,geo172,5000,2014120423,2014-12-04
100000027,200000023,1,geo879,4000,2014120420,2014-12-04
100000027,200000011,1,geo701,2000,2014120406,2014-12-04
100000027,200000011,3,geo398,2000,2014120407,2014-12-04
100000027,200000002,1,geo421,3000,2014120414,2014-12-04
100000027,200000002,2,geo193,3000,2014120405,2014-12-04
100000028,200000019,1,geo264,5000,2014120409,2014-12-04
100000028,200000018,1,geo469,4000,2014120410,2014-12-04
100000028,200000018,2,geo952,4000,2014120423,2014-12-04
100000028,200000007,1,geo715,3000,2014120404,2014-12-04
100000028,200000023,1,geo357,4000,2014120409,2014-12-04
100000028,200000013,1,geo934,4000,2014120422,2014-12-04
100000028,200000006,1,geo873,2000,2014120416,2014-12-04
100000028,200000006,3,geo632,2000,2014120412,2014-12-04
100000028,200000017,1,geo809,3000,2014120423,2014-12-04
100000028,200000017,2,geo176,3000,2014120407,2014-12-04
100000028,200000017,3,geo157,3000,2014120401,2014-12-04
100000029,200000013,1,geo980,4000,2014120404,2014-12-04
100000029,200000013,2,geo383,4000,2014120418,2014-12-04
100000029,200000013,4,geo454,4000,2014120423,2014-12-04
100000029,200000023,1,geo378,4000,2014120413,2014-12-04
100000029,200000023,2,geo692,4000,2014120409,2014-12-04
100000029,200000005,1,geo657,1000,2014120416,2014-12-04
100000029,200000006,1,geo572,2000,2014120421,2014-12-04
100000029,200000006,2,geo257,2000,2014120401,2014-12-04
100000029,200000014,1,geo923,5000,2014120400,2014-12-04
100000029,200000014,2,geo954,5000,2014120406,2014-12-04
100000029,200000015,1,geo164,1000,2014120423,2014-12-04
100000029,200000015,4,geo260,1000,2014120410,2014-12-04
100000030,200000029,1,geo679,5000,2014120404,2014-12-04
100000030,200000029,3,geo179,5000,2014120412,2014-12-04
100000030,200000010,1,geo351,1000,2014120419,2014-12-04
100000030,200000010,2,geo944,1000,2014120400,2014-12-04
100000030,200000028,1,geo761,4000,2014120405,2014-12-04
100000030,200000003,1,geo769,4000,2014120408,2014-12-04
100000030,200000005,1,geo673,1000,2014120414,2014-12-04
100000030,200000005,2,geo668,1000,2014120421,2014-12-04
100000030,200000018,1,geo252,4000,2014120421,2014-12-04
100000030,200000018,3,geo331,4000,2014120407,2014-12-04
100000031,200000008,1,geo834,4000,2014120409,2014-12-04
100000031,200000008,2,geo396,4000,2014120402,2014-12-04
100000032,200000017,1,geo995,3000,2014120401,2014-12-04
100000032,200000017,2,geo403,3000,2014120419,2014-12-04
100000032,200000023,1,geo680,4000,2014120408,2014-12-04
100000032,200000023,2,geo217,4000,2014120417,2014-12-04
100000032,200000026,1,geo205,2000,2014120422,2014-12-04
100000032,200000020,1,geo863,1000,2014120411,2014-12-04
100000032,200000011,1,geo217,2000,2014120421,2014-12-04
100000032,200000011,3,geo484,2000,2014120410,2014-12-04
100000033,200000029,1,geo501,5000,2014120414,2014-12-04
100000033,200000029,3,geo962,5000,2014120411,2014-12-04
100000033,200000015,1,geo674,1000,2014120404,2014-12-04
100000033,200000024,1,geo369,5000,2014120413,2014-12-04
100000033,200000024,2,geo541,5000,2014120412,2014-12-04
100000033,200000021,1,geo649,2000,2014120418,2014-12-04
100000033,200000021,2,geo637,2000,2014120422,2014-12-04
100000033,200000007,1,geo124,3000,2014120417,2014-12-04
100000033,200000007,2,geo379,3000,2014120415,2014-12-04
100000034,200000017,1,geo477,3000,2014120401,2014-12-04
100000034,200000019,1,geo509,5000,2014120410,2014-12-04
100000034,200000019,2,geo836,5000,2014120409,2014-12-04
100000034,200000003,1,geo560,4000,2014120412,2014-12-04
100000034,200000003,2,geo199,4000,2014120400,2014-12-04
100000034,200000002,1,geo533,3000,2014120414,2014-12-04
100000034,200000027,1,geo517,3000,2014120419,2014-12-04
100000034,200000027,4,geo644,3000,2014120416,2014-12-04
100000034,200000015,1,geo769,1000,2014120404,2014-12-04
100000034,200000015,2,geo731,1000,2014120412,2014-12-04
100000035,200000019,1,geo635,5000,2014120411,2014-12-04
100000035,200000016,1,geo820,2000,2014120417,2014-12-04
100000035,200000016,2,geo914,2000,2014120402,2014-12-04
100000035,200000014,1,geo676,5000,2014120409,2014-12-04
100000035,200000014,3,geo796,5000,2014120401,2014-12-04
100000035,200000020,1,geo843,1000,2014120418,2014-12-04
100000035,200000004,1,geo256,5000,2014120404,2014-12-04
100000035,200000006,1,geo609,2000,2014120418,2014-12-04
100000035,200000028,1,geo387,4000,2014120413,2014-12-04
